pair_page,species_a,species_b,existing_a_hub_link,existing_b_hub_link,proposed_a_target,proposed_b_target,action
/compatibility/bosemans-rainbowfish-and-three-spot-gourami/,bosemans-rainbowfish,three-spot-gourami,False,False,/compatibility/bosemans-rainbowfish/,/compatibility/three-spot-gourami/,Ensure both owner links
/compatibility/bosemans-rainbowfish-and-tiger-barb/,bosemans-rainbowfish,tiger-barb,False,False,/compatibility/bosemans-rainbowfish/,/compatibility/tiger-barb/,Ensure both owner links
/compatibility/bosemans-rainbowfish-and-watchman-goby/,bosemans-rainbowfish,watchman-goby,False,False,/compatibility/bosemans-rainbowfish/,/compatibility/watchman-goby/,Ensure both owner links
/compatibility/bosemans-rainbowfish-and-weather-loach/,bosemans-rainbowfish,weather-loach,False,False,/compatibility/bosemans-rainbowfish/,/compatibility/weather-loach/,Ensure both owner links
/compatibility/bosemans-rainbowfish-and-x-ray-tetra/,bosemans-rainbowfish,x-ray-tetra,False,False,/compatibility/bosemans-rainbowfish/,/compatibility/x-ray-tetra/,Ensure both owner links
/compatibility/bosemans-rainbowfish-and-yellow-tang/,bosemans-rainbowfish,yellow-tang,False,False,/compatibility/bosemans-rainbowfish/,/compatibility/yellow-tang/,Ensure both owner links
/compatibility/bosemans-rainbowfish-and-yoyo-loach/,bosemans-rainbowfish,yoyo-loach,False,False,/compatibility/bosemans-rainbowfish/,/compatibility/yoyo-loach/,Ensure both owner links
/compatibility/bosemans-rainbowfish-and-zebra-danio/,bosemans-rainbowfish,zebra-danio,False,False,/compatibility/bosemans-rainbowfish/,/compatibility/zebra-danio/,Ensure both owner links
/compatibility/bosemans-rainbowfish-and-zebra-loach/,bosemans-rainbowfish,zebra-loach,False,False,/compatibility/bosemans-rainbowfish/,/compatibility/zebra-loach/,Ensure both owner links
/compatibility/bosemans-rainbowfish-and-zebra-pleco/,bosemans-rainbowfish,zebra-pleco,False,False,/compatibility/bosemans-rainbowfish/,/compatibility/zebra-pleco/,Ensure both owner links
/compatibility/bristlenose-pleco-and-cardinal-tetra/,bristlenose-pleco,cardinal-tetra,False,False,/compatibility/bristlenose-pleco/,/compatibility/cardinal-tetra/,Ensure both owner links
/compatibility/bristlenose-pleco-and-cherry-barb/,bristlenose-pleco,cherry-barb,False,False,/compatibility/bristlenose-pleco/,/compatibility/cherry-barb/,Ensure both owner links
/compatibility/bristlenose-pleco-and-cherry-shrimp/,bristlenose-pleco,cherry-shrimp,False,False,/compatibility/bristlenose-pleco/,/compatibility/cherry-shrimp/,Ensure both owner links
/compatibility/bristlenose-pleco-and-chili-rasbora/,bristlenose-pleco,chili-rasbora,False,False,/compatibility/bristlenose-pleco/,/compatibility/chili-rasbora/,Ensure both owner links
/compatibility/bristlenose-pleco-and-clown-knifefish/,bristlenose-pleco,clown-knifefish,False,False,/compatibility/bristlenose-pleco/,/compatibility/clown-knifefish/,Ensure both owner links
/compatibility/bristlenose-pleco-and-clown-loach/,bristlenose-pleco,clown-loach,False,False,/compatibility/bristlenose-pleco/,/compatibility/clown-loach/,Ensure both owner links
/compatibility/bristlenose-pleco-and-clown-pleco/,bristlenose-pleco,clown-pleco,False,False,/compatibility/bristlenose-pleco/,/compatibility/clown-pleco/,Ensure both owner links
/compatibility/bristlenose-pleco-and-congo-tetra/,bristlenose-pleco,congo-tetra,False,False,/compatibility/bristlenose-pleco/,/compatibility/congo-tetra/,Ensure both owner links
/compatibility/bristlenose-pleco-and-coral-beauty/,bristlenose-pleco,coral-beauty,False,False,/compatibility/bristlenose-pleco/,/compatibility/coral-beauty/,Ensure both owner links
/compatibility/bristlenose-pleco-and-corydoras/,bristlenose-pleco,corydoras,False,False,/compatibility/bristlenose-pleco/,/compatibility/corydoras/,Ensure both owner links
/compatibility/bristlenose-pleco-and-denison-barb/,bristlenose-pleco,denison-barb,False,False,/compatibility/bristlenose-pleco/,/compatibility/denison-barb/,Ensure both owner links
/compatibility/bristlenose-pleco-and-diamond-tetra/,bristlenose-pleco,diamond-tetra,False,False,/compatibility/bristlenose-pleco/,/compatibility/diamond-tetra/,Ensure both owner links
/compatibility/bristlenose-pleco-and-discus/,bristlenose-pleco,discus,False,False,/compatibility/bristlenose-pleco/,/guides/discus-fish-care/tank-mates/,Ensure both owner links
/compatibility/bristlenose-pleco-and-dwarf-chain-loach/,bristlenose-pleco,dwarf-chain-loach,False,False,/compatibility/bristlenose-pleco/,/compatibility/dwarf-chain-loach/,Ensure both owner links
/compatibility/bristlenose-pleco-and-dwarf-gourami/,bristlenose-pleco,dwarf-gourami,False,False,/compatibility/bristlenose-pleco/,/compatibility/dwarf-gourami/,Ensure both owner links
/compatibility/bristlenose-pleco-and-electric-yellow-cichlid/,bristlenose-pleco,electric-yellow-cichlid,False,False,/compatibility/bristlenose-pleco/,/compatibility/electric-yellow-cichlid/,Ensure both owner links
/compatibility/bristlenose-pleco-and-ember-tetra/,bristlenose-pleco,ember-tetra,False,False,/compatibility/bristlenose-pleco/,/compatibility/ember-tetra/,Ensure both owner links
/compatibility/bristlenose-pleco-and-fire-eel/,bristlenose-pleco,fire-eel,False,False,/compatibility/bristlenose-pleco/,/compatibility/fire-eel/,Ensure both owner links
/compatibility/bristlenose-pleco-and-firefish-goby/,bristlenose-pleco,firefish-goby,False,False,/compatibility/bristlenose-pleco/,/compatibility/firefish-goby/,Ensure both owner links
/compatibility/bristlenose-pleco-and-flame-angelfish/,bristlenose-pleco,flame-angelfish,False,False,/compatibility/bristlenose-pleco/,/compatibility/flame-angelfish/,Ensure both owner links
/compatibility/bristlenose-pleco-and-foxface-rabbitfish/,bristlenose-pleco,foxface-rabbitfish,False,False,/compatibility/bristlenose-pleco/,/compatibility/foxface-rabbitfish/,Ensure both owner links
/compatibility/bristlenose-pleco-and-frontosa-cichlid/,bristlenose-pleco,frontosa-cichlid,False,False,/compatibility/bristlenose-pleco/,/compatibility/frontosa-cichlid/,Ensure both owner links
/compatibility/bristlenose-pleco-and-giant-danio/,bristlenose-pleco,giant-danio,False,False,/compatibility/bristlenose-pleco/,/compatibility/giant-danio/,Ensure both owner links
/compatibility/bristlenose-pleco-and-glass-catfish/,bristlenose-pleco,glass-catfish,False,False,/compatibility/bristlenose-pleco/,/compatibility/glass-catfish/,Ensure both owner links
/compatibility/bristlenose-pleco-and-glowlight-danio/,bristlenose-pleco,glowlight-danio,False,False,/compatibility/bristlenose-pleco/,/compatibility/glowlight-danio/,Ensure both owner links
/compatibility/bristlenose-pleco-and-glowlight-tetra/,bristlenose-pleco,glowlight-tetra,False,False,/compatibility/bristlenose-pleco/,/compatibility/glowlight-tetra/,Ensure both owner links
/compatibility/bristlenose-pleco-and-goldfish/,bristlenose-pleco,goldfish,False,False,/compatibility/bristlenose-pleco/,/compatibility/goldfish/,Ensure both owner links
/compatibility/bristlenose-pleco-and-green-terror-cichlid/,bristlenose-pleco,green-terror-cichlid,False,False,/compatibility/bristlenose-pleco/,/compatibility/green-terror-cichlid/,Ensure both owner links
/compatibility/bristlenose-pleco-and-guppy/,bristlenose-pleco,guppy,False,False,/compatibility/bristlenose-pleco/,/compatibility/guppy/,Ensure both owner links
/compatibility/bristlenose-pleco-and-harlequin-rasbora/,bristlenose-pleco,harlequin-rasbora,False,False,/compatibility/bristlenose-pleco/,/compatibility/harlequin-rasbora/,Ensure both owner links
/compatibility/bristlenose-pleco-and-hillstream-loach/,bristlenose-pleco,hillstream-loach,False,False,/compatibility/bristlenose-pleco/,/compatibility/hillstream-loach/,Ensure both owner links
/compatibility/bristlenose-pleco-and-honey-gourami/,bristlenose-pleco,honey-gourami,False,False,/compatibility/bristlenose-pleco/,/compatibility/honey-gourami/,Ensure both owner links
/compatibility/bristlenose-pleco-and-jewel-cichlid/,bristlenose-pleco,jewel-cichlid,False,False,/compatibility/bristlenose-pleco/,/compatibility/jewel-cichlid/,Ensure both owner links
/compatibility/bristlenose-pleco-and-julii-cory/,bristlenose-pleco,julii-cory,False,False,/compatibility/bristlenose-pleco/,/compatibility/julii-cory/,Ensure both owner links
/compatibility/bristlenose-pleco-and-keyhole-cichlid/,bristlenose-pleco,keyhole-cichlid,False,False,/compatibility/bristlenose-pleco/,/compatibility/keyhole-cichlid/,Ensure both owner links
/compatibility/bristlenose-pleco-and-koi/,bristlenose-pleco,koi,False,False,/compatibility/bristlenose-pleco/,/guides/koi-fish-care/tank-mates/,Ensure both owner links
/compatibility/bristlenose-pleco-and-kuhli-loach/,bristlenose-pleco,kuhli-loach,False,False,/compatibility/bristlenose-pleco/,/compatibility/kuhli-loach/,Ensure both owner links
/compatibility/bristlenose-pleco-and-lemon-tetra/,bristlenose-pleco,lemon-tetra,False,False,/compatibility/bristlenose-pleco/,/compatibility/lemon-tetra/,Ensure both owner links
/compatibility/bristlenose-pleco-and-lionfish/,bristlenose-pleco,lionfish,False,False,/compatibility/bristlenose-pleco/,/compatibility/lionfish/,Ensure both owner links
/compatibility/bristlenose-pleco-and-molly/,bristlenose-pleco,molly,False,False,/compatibility/bristlenose-pleco/,/compatibility/molly/,Ensure both owner links
/compatibility/bristlenose-pleco-and-moonlight-gourami/,bristlenose-pleco,moonlight-gourami,False,False,/compatibility/bristlenose-pleco/,/compatibility/moonlight-gourami/,Ensure both owner links
/compatibility/bristlenose-pleco-and-mystery-snail/,bristlenose-pleco,mystery-snail,False,False,/compatibility/bristlenose-pleco/,/compatibility/mystery-snail/,Ensure both owner links
/compatibility/bristlenose-pleco-and-neon-rainbowfish/,bristlenose-pleco,neon-rainbowfish,False,False,/compatibility/bristlenose-pleco/,/compatibility/neon-rainbowfish/,Ensure both owner links
/compatibility/bristlenose-pleco-and-neon-tetra/,bristlenose-pleco,neon-tetra,False,False,/compatibility/bristlenose-pleco/,/compatibility/neon-tetra/,Ensure both owner links
/compatibility/bristlenose-pleco-and-nerite-snail/,bristlenose-pleco,nerite-snail,False,False,/compatibility/bristlenose-pleco/,/compatibility/nerite-snail/,Ensure both owner links
/compatibility/bristlenose-pleco-and-oscar/,bristlenose-pleco,oscar,False,False,/compatibility/bristlenose-pleco/,/guides/oscar-fish-care/tank-mates/,Ensure both owner links
/compatibility/bristlenose-pleco-and-otocinclus/,bristlenose-pleco,otocinclus,False,False,/compatibility/bristlenose-pleco/,/compatibility/otocinclus/,Ensure both owner links
/compatibility/bristlenose-pleco-and-pajama-cardinalfish/,bristlenose-pleco,pajama-cardinalfish,False,False,/compatibility/bristlenose-pleco/,/compatibility/pajama-cardinalfish/,Ensure both owner links
/compatibility/bristlenose-pleco-and-panda-cory/,bristlenose-pleco,panda-cory,False,False,/compatibility/bristlenose-pleco/,/compatibility/panda-cory/,Ensure both owner links
/compatibility/bristlenose-pleco-and-pea-puffer/,bristlenose-pleco,pea-puffer,False,False,/compatibility/bristlenose-pleco/,/compatibility/pea-puffer/,Ensure both owner links
/compatibility/bristlenose-pleco-and-peacock-cichlid/,bristlenose-pleco,peacock-cichlid,False,False,/compatibility/bristlenose-pleco/,/compatibility/peacock-cichlid/,Ensure both owner links
/compatibility/bristlenose-pleco-and-pearl-danio/,bristlenose-pleco,pearl-danio,False,False,/compatibility/bristlenose-pleco/,/compatibility/pearl-danio/,Ensure both owner links
/compatibility/bristlenose-pleco-and-peppered-cory/,bristlenose-pleco,peppered-cory,False,False,/compatibility/bristlenose-pleco/,/compatibility/peppered-cory/,Ensure both owner links
/compatibility/bristlenose-pleco-and-percula-clownfish/,bristlenose-pleco,percula-clownfish,False,False,/compatibility/bristlenose-pleco/,/compatibility/percula-clownfish/,Ensure both owner links
/compatibility/bristlenose-pleco-and-platy/,bristlenose-pleco,platy,False,False,/compatibility/bristlenose-pleco/,/compatibility/platy/,Ensure both owner links
/compatibility/bristlenose-pleco-and-pygmy-corydoras/,bristlenose-pleco,pygmy-corydoras,False,False,/compatibility/bristlenose-pleco/,/compatibility/pygmy-corydoras/,Ensure both owner links
/compatibility/bristlenose-pleco-and-rainbow-shark/,bristlenose-pleco,rainbow-shark,False,False,/compatibility/bristlenose-pleco/,/compatibility/rainbow-shark/,Ensure both owner links
/compatibility/bristlenose-pleco-and-red-eye-tetra/,bristlenose-pleco,red-eye-tetra,False,False,/compatibility/bristlenose-pleco/,/compatibility/red-eye-tetra/,Ensure both owner links
/compatibility/bristlenose-pleco-and-rosy-barb/,bristlenose-pleco,rosy-barb,False,False,/compatibility/bristlenose-pleco/,/compatibility/rosy-barb/,Ensure both owner links
/compatibility/bristlenose-pleco-and-royal-gramma/,bristlenose-pleco,royal-gramma,False,False,/compatibility/bristlenose-pleco/,/compatibility/royal-gramma/,Ensure both owner links
/compatibility/bristlenose-pleco-and-senegal-bichir/,bristlenose-pleco,senegal-bichir,False,False,/compatibility/bristlenose-pleco/,/compatibility/senegal-bichir/,Ensure both owner links
/compatibility/bristlenose-pleco-and-serpae-tetra/,bristlenose-pleco,serpae-tetra,False,False,/compatibility/bristlenose-pleco/,/compatibility/serpae-tetra/,Ensure both owner links
/compatibility/bristlenose-pleco-and-severum-cichlid/,bristlenose-pleco,severum-cichlid,False,False,/compatibility/bristlenose-pleco/,/compatibility/severum-cichlid/,Ensure both owner links
/compatibility/bristlenose-pleco-and-silver-arowana/,bristlenose-pleco,silver-arowana,False,False,/compatibility/bristlenose-pleco/,/compatibility/silver-arowana/,Ensure both owner links
/compatibility/bristlenose-pleco-and-silver-dollar/,bristlenose-pleco,silver-dollar,False,False,/compatibility/bristlenose-pleco/,/compatibility/silver-dollar/,Ensure both owner links
/compatibility/bristlenose-pleco-and-sparkling-gourami/,bristlenose-pleco,sparkling-gourami,False,False,/compatibility/bristlenose-pleco/,/compatibility/sparkling-gourami/,Ensure both owner links
/compatibility/bristlenose-pleco-and-sterbai-cory/,bristlenose-pleco,sterbai-cory,False,False,/compatibility/bristlenose-pleco/,/compatibility/sterbai-cory/,Ensure both owner links
/compatibility/bristlenose-pleco-and-swordtail/,bristlenose-pleco,swordtail,False,False,/compatibility/bristlenose-pleco/,/compatibility/swordtail/,Ensure both owner links
/compatibility/bristlenose-pleco-and-texas-cichlid/,bristlenose-pleco,texas-cichlid,False,False,/compatibility/bristlenose-pleco/,/compatibility/texas-cichlid/,Ensure both owner links
/compatibility/bristlenose-pleco-and-threadfin-rainbowfish/,bristlenose-pleco,threadfin-rainbowfish,False,False,/compatibility/bristlenose-pleco/,/compatibility/threadfin-rainbowfish/,Ensure both owner links
/compatibility/bristlenose-pleco-and-three-spot-gourami/,bristlenose-pleco,three-spot-gourami,False,False,/compatibility/bristlenose-pleco/,/compatibility/three-spot-gourami/,Ensure both owner links
/compatibility/bristlenose-pleco-and-tiger-barb/,bristlenose-pleco,tiger-barb,False,False,/compatibility/bristlenose-pleco/,/compatibility/tiger-barb/,Ensure both owner links
/compatibility/bristlenose-pleco-and-watchman-goby/,bristlenose-pleco,watchman-goby,False,False,/compatibility/bristlenose-pleco/,/compatibility/watchman-goby/,Ensure both owner links
/compatibility/bristlenose-pleco-and-weather-loach/,bristlenose-pleco,weather-loach,False,False,/compatibility/bristlenose-pleco/,/compatibility/weather-loach/,Ensure both owner links
/compatibility/bristlenose-pleco-and-x-ray-tetra/,bristlenose-pleco,x-ray-tetra,False,False,/compatibility/bristlenose-pleco/,/compatibility/x-ray-tetra/,Ensure both owner links
/compatibility/bristlenose-pleco-and-yellow-tang/,bristlenose-pleco,yellow-tang,False,False,/compatibility/bristlenose-pleco/,/compatibility/yellow-tang/,Ensure both owner links
/compatibility/bristlenose-pleco-and-yoyo-loach/,bristlenose-pleco,yoyo-loach,False,False,/compatibility/bristlenose-pleco/,/compatibility/yoyo-loach/,Ensure both owner links
/compatibility/bristlenose-pleco-and-zebra-danio/,bristlenose-pleco,zebra-danio,False,False,/compatibility/bristlenose-pleco/,/compatibility/zebra-danio/,Ensure both owner links
/compatibility/bristlenose-pleco-and-zebra-loach/,bristlenose-pleco,zebra-loach,False,False,/compatibility/bristlenose-pleco/,/compatibility/zebra-loach/,Ensure both owner links
/compatibility/bristlenose-pleco-and-zebra-pleco/,bristlenose-pleco,zebra-pleco,False,False,/compatibility/bristlenose-pleco/,/compatibility/zebra-pleco/,Ensure both owner links
/compatibility/cardinal-tetra-and-cherry-barb/,cardinal-tetra,cherry-barb,False,False,/compatibility/cardinal-tetra/,/compatibility/cherry-barb/,Ensure both owner links
